A,Coef.KO_INH1,Coef.KO_INH2,Coef.WT_INH1,Coef.WT_INH2,Coef.KOvsWT,t.KO_INH1,t.KO_INH2,t.WT_INH1,t.WT_INH2,t.KOvsWT,P.value.KO_INH1,P.value.KO_INH2,P.value.WT_INH1,P.value.WT_INH2,P.value.KOvsWT,P.value.adj.KO_INH1,P.value.adj.KO_INH2,P.value.adj.WT_INH1,P.value.adj.WT_INH2,P.value.adj.KOvsWT,F,F.p.value,Genes,HGNC,Entrez,uniprot
5.99347518159171,-0.196618154509082,-0.0651306644711225,-0.181342332422782,0.0176618960549941,-0.127067915578192,-4.43057011596571,-1.47871980044181,-3.91257706777484,0.388900130840872,-4.84522168456997,1.26855929784355e-4,0.150176885059873,5.18246014743532e-4,0.700238678542456,4.05576638724865e-5,7.77356211840473e-4,0.554330272182918,0.0026992872758467,0.964117550631095,1.17721356164446e-4,13.2941936744217,9.92257906584624e-7,ENSG00000001497,LAS1L,81887,
4.2248561709348,0.0902662280234843,0.0741769658519456,0.144576445047642,0.0584397097597931,0.0488321504258058,1.30960279498461,1.07101147232446,1.87968875338219,0.764638160268336,1.15007020328542,0.200783201212531,0.293145187415885,0.070403316711853,0.450768382216382,0.259668259424516,0.327932259361382,0.694536839304674,0.152967451584878,0.918700415837726,0.336720743312243,1.36857096445225,0.265386803265388,ENSG00000001561,ENPP4,22875,Q9Y6X5
-2.19910466255016,1.01519703939971,-0.00168060005210036,0.075277786943091,0.246908809089543,-0.324964904505867,2.19303905345574,-0.00324225988266873,0.147158980501207,0.493334646358905,-1.12239869425931,0.0366163166389893,0.997435630190831,0.884041999216964,0.625553999034946,0.271054337797462,0.0863207272082897,0.999602865309875,0.929749221670366,0.954343015803506,0.349208437533497,1.58768307777806,0.195402203845699,ENSG00000001617,SEMA3F,6405,
6.79510608578045,-0.0111939654310369,0.0585336872233908,-0.0176563665752907,0.010371579834179,0.225240220401113,-0.23337508820388,1.2229369895905,-0.345683750205751,0.204705068566051,7.85511167679107,0.817137242032498,0.231363877472066,0.732117535867946,0.839256592756178,1.30184820782335e-8,0.884872430338029,0.647288299516988,0.827668260420968,0.983399318326046,6.70347299070734e-8,12.8919176179472,1.32937562897592e-6,ENSG00000001629,ANKIB1,54467,Q9P2G1
2.71479018930853,-0.128134339910047,0.0687268768134346,0.1261577962794,0.082990418265295,-0.0258422160905578,-1.18946574443403,0.654510074357464,1.05811600062931,0.705161057316947,-0.393227136727638,0.244065928018214,0.518027544134289,0.29888345837654,0.486430153734059,0.697076111967222,0.37963897570376,0.834812449298581,0.454053636999627,0.928977146264646,0.760744697441456,0.962245222139524,0.45717951117602,ENSG00000001630,CYP51A1,1595,
3.22251993871404,0.0939222343930282,-0.13745620854279,0.00602310780987647,0.052249151666262,0.310064829918224,1.11591712998224,-1.57168199120852,0.0579612170544175,0.514718929963029,5.59360535337903,0.273772675256637,0.127054718970253,0.954183755514591,0.610715981106237,5.16403286519298e-6,0.413307216300809,0.520538122498505,0.974462025146524,0.950994773089933,1.73969214155766e-5,7.77975977607658,1.01593262693638e-4,ENSG00000001631,KRIT1,889,O00522
3.66066594451858,0.0292836373417829,-0.0608871951840046,-0.133806340136291,-0.0872481829492648,0.137197233272813,0.454277210768216,-0.929242300021083,-1.79264203391403,-1.19747734101728,3.36704471520943,0.653068163306669,0.360562911642953,0.0836451162241483,0.24097956524163,0.00218874862324934,0.767271342886977,0.74905047240674,0.175023988002921,0.839075145627125,0.00470683705884957,3.33216118668163,0.0171296435974693,ENSG00000002016,RAD52,5893,P43351
-1.74425898864725,0.0477875841507838,0.426975002841937,0.0193782287977791,-0.154961889610395,1.42533593033455,0.130744329071002,1.21989299944464,0.0372047888681607,-0.296175553487628,5.32319261930396,0.896895523352901,0.232498212764758,0.970580941417985,0.769242185124829,1.08591812598536e-5,0.936275363023252,0.648685094181186,0.983632081533593,0.975309343181377,3.45316481606162e-5,6.05283919155211,6.16607250065652e-4,ENSG00000002079,NA,NA,NA
4.81904448973739,-0.10809392464953,0.0580130610383556,0.218977173162127,0.0564364671711663,0.19532534800015,-1.30743731103626,0.711590217052591,2.38289959171665,0.613863915564799,3.85523521772649,0.201507564870215,0.48249932836465,0.0240687850959343,0.544171415679755,6.0444994867631e-4,0.328841252341178,0.8206874303135,0.0651738206589741,0.939935423389625,0.00143203644476832,5.03613461186762,0.00198180991939296,ENSG00000002330,BAD,572,Q92934
6.6890017894442,-0.0820481971006055,0.0399015751601359,-0.0438471841366104,0.0114088948134645,-0.334207574919568,-1.8677615376705,0.913067555827578,-0.982443079838448,0.257823196454822,-13.0413638310604,0.0721035049026909,0.36886211965348,0.334143621947368,0.798394834227213,1.5266175300292e-13,0.147931295074902,0.754947811092221,0.490846345052506,0.978355426377927,1.69756789152554e-12,35.9654559297798,1.81135885014164e-11,ENSG00000002549,LAP3,51056,P28838
7.79125032925254,0.0236920496716992,0.142180828384822,0.171531522240785,-0.0076199002237658,0.182011118739065,0.660199930094198,3.97543707926982,4.5729319634006,-0.20295668390264,8.56429756559042,0.514423085814927,4.3757336701594e-4,8.58299920032666e-5,0.840610033262381,2.25238515281003e-9,0.650949522360514,0.0414894833370598,5.97119423656651e-4,0.98380772092477,1.31185814250191e-8,24.1351414654723,1.9364750797099e-9,ENSG00000002586,CD99,4267,P14209
-1.44255476302057,0.0294617437261009,0.0988837369504316,-1.95769895608354,0.228939845131562,0.612658472283515,0.0721740057731606,0.240796684222791,-3.30326527777298,0.509797464599001,2.16204008543852,0.942967248537473,0.811435486287654,0.00257985049982478,0.614116287591498,0.0391493961268423,0.965566290826423,0.947153521764368,0.0103924722281658,0.951996235871811,0.064316604573171,4.37522055493487,0.0044368020334711,ENSG00000002745,WNT16,51384,
3.37596224197704,-0.192583424645965,-0.0840875446799614,-0.057264336086353,0.0486592125210596,0.214044495211469,-2.36048784694177,-1.04380795689714,-0.597921049774729,0.523952563884455,4.15245933000507,0.0253126074304918,0.30534219277868,0.554611703267633,0.604360189680375,2.70992740079309e-4,0.0639377176516976,0.702912793609816,0.69318927267176,0.950807590748225,6.80317147905864e-4,4.82001304883977,0.00256856546325051,ENSG00000002746,HECW1,23072,Q76N89
8.92825624113554,0.0289241529383357,0.00927233316422438,0.138428719399265,0.0144630056514341,0.379896416135581,0.741532873402846,0.237431483975013,3.36909227744874,0.352288634183385,16.3675705146726,0.464433749806336,0.814019568505328,0.00217719170757333,0.72721204620797,4.92953507893145e-16,0.605421953698317,0.947717297970996,0.0090367034489911,0.969243197068633,8.383537189203e-15,56.4376538706229,6.51429164796518e-14,ENSG00000002834,LASP1,3927,Q14847
4.77035453586103,0.066619382002183,0.043696318301139,0.0483210837600927,0.0274029437651215,-0.107759878712957,1.16189005112421,0.757844819710496,0.78673835745478,0.451092409468935,-3.12116616344197,0.254912452731685,0.454761163513572,0.437924503506308,0.655334484988125,0.00410156782601672,0.39249485039078,0.805048559071034,0.590687307368049,0.958189338629112,0.00834509116054808,2.35135825970462,0.066231014877219,ENSG00000002919,SNX11,29916,
6.98784504216568,-0.1298823067565,-0.107246663266077,-0.0897295307641821,0.030064209686814,-0.0350123076272113,-2.93871840986903,-2.42645108367201,-1.9457746834931,0.659073011355182,-1.33873638382846,0.00646498857171285,0.0218100037536498,0.0615977236674193,0.51513588375563,0.191231556657987,0.0209396764831456,0.265086992556421,0.137389332818845,0.933811816284367,0.258552570777388,3.79734921228004,0.00926625481047222,ENSG00000003056,M6PR,4074,P20645
4.38421740629764,0.243594845572021,0.0734284870899309,0.0998725940659311,0.145082719592462,-0.219141186272231,3.92959941675395,1.15659666769915,1.50031788285477,2.21776705890978,-5.85558610461172,4.95061843891584e-4,0.257034343179609,0.144523152448548,0.0347021511875268,2.52176692758079e-6,0.0024442639078589,0.669598223571498,0.265944315169301,0.60130390564326,8.93229193308192e-6,11.1446696552474,5.09328110146866e-6,ENSG00000003096,KLHL13,90293,
6.27399344768688,0.377443792084119,0.0548983611487595,0.591337656846923,0.0306016962504314,-0.713323840825908,7.43477000556121,1.05632956944192,11.8022682990093,0.600677326149572,-24.1582249648364,3.79594955339156e-8,0.299684578165083,1.71000301807335e-12,0.552799382329706,1.55304981400995e-20,9.25325319631573e-7,0.698366440343472,3.08201429187904e-10,0.942663546642274,7.13270482288526e-19,165.018117379288,3.91970779499052e-20,ENSG00000003137,CYP26B1,56603,Q9NR63
3.56476748826141,0.160434317558888,0.0949489484904387,0.400164888524298,-0.0378653400874951,-0.748068508725613,1.80341096553145,1.05058386319637,4.77228721455729,-0.4393071124035,-14.6443004149779,0.0818993115595796,0.302271445472466,4.95872576933102e-5,0.66374994434865,8.48632544744965e-15,0.16331708035558,0.700308408722174,3.75119336125512e-4,0.959333884402073,1.17568606120363e-13,50.2312666136595,2.87506472513096e-13,ENSG00000003249,DBNDD1,79007,
5.91795773337364,0.0990146637179423,0.0243697182136655,-0.0099048655256686,-0.0119789221892823,-0.00572592396379989,2.08992118164854,0.511020904770988,-0.1967330900111,-0.240068477852067,-0.201791649148608,0.0456578786214283,0.613270175670298,0.845431774788371,0.811994481710453,0.841512173175395,0.103101452927978,0.879115014487796,0.905284443240298,0.981018698963708,0.879470099416665,0.970817805072294,0.452197740807964,ENSG00000003393,ALS2,57679,Q96Q42
3.1261341855400002,0.0861458369504993,0.0960157695601884,0.307704094092164,0.0826276917382653,-0.581397382856469,0.866110035047232,0.962206589937835,3.15574679373298,0.8406603629034,-10.0894515392843,0.393658411649833,0.344034207233077,0.0037584822911525,0.407531784000315,6.47388321544024e-11,0.5387652549023,0.735708412606105,0.0142333248200055,0.905534905207201,4.79720186502118e-10,22.7207792082487,3.80752216778927e-9,ENSG00000003400,CASP10,843,Q92851
6.05753395825467,0.101653477713166,-0.0378429345975437,0.035954656128335,-0.0654176289801134,0.0486155572949198,2.38824749877573,-0.879939035611714,0.793393367280434,-1.44774444332809,1.90058776222522,0.023780347774132,0.386247596748392,0.434100676071954,0.158593799339296,0.0675076743955536,0.0607988131841972,0.76518081062163,0.586786197838965,0.795502050395048,0.104280051295435,4.04340646704063,0.00674730492656157,ENSG00000003402,CFLAR,8837,O15519
7.68663313532393,-0.153268934042892,0.197212931428024,-0.19432213171095,-0.0133948098613379,-0.172778936940692,-2.82943402574799,3.68677373694597,-3.5120888041733,-0.244865479541717,-5.47117695767882,0.00844768500513582,9.47090822335967e-4,0.00150072395471476,0.808314014960023,7.2274593322236e-6,0.0260278428984234,0.0607377954280622,0.00661338522372551,0.980483648199336,2.36657023362598e-5,17.6038802903905,5.96833804455523e-8,ENSG00000003436,TFPI,7035,P10646
4.63842178191467,-0.0369495298010758,-0.0734375122067075,-0.0617579111384829,0.0106388858610948,0.0393086492723114,-0.556962816027618,-1.09981668603859,-0.842354795456484,0.14818493056523,0.967909953289022,0.581898056314848,0.280609882717768,0.406598658065432,0.883239655756224,0.341226956642512,0.70862823651213,0.685938123878775,0.560216713565778,0.988005066715354,0.424991427072553,0.657661131457131,0.658259018534377,ENSG00000003509,NDUFAF7,55471,
6.29378439242711,0.178136632274566,-0.12637411141788,0.101172975553609,-0.0646606357447759,0.0457251489365027,4.1767950912669,-2.90774001638823,2.23203186573207,-1.42552513721436,1.78153549715526,2.53648390046674e-4,0.00697707349068253,0.033639307719449,0.164859966748919,0.0854787937650964,0.00138023542328391,0.166056232228984,0.0849578245136722,0.796531701665381,0.128473155517406,13.4991761888863,8.56778734442791e-7,ENSG00000003756,RBM5,10181,P52756
0.940532527016369,0.116168739676317,0.270091282795125,-0.358264799088119,-0.0341231491616105,0.233422237144646,0.602363425788269,1.42558044316125,-1.5453440342998,-0.156264784284849,1.90090060697392,0.5516922395728,0.164844129304994,0.133289254346095,0.876925289434414,0.0674651239398742,0.682973770679903,0.574884529251113,0.250762139692902,0.987104157997805,0.104231284580354,1.71133203476134,0.164097856706492,ENSG00000003987,MTMR7,9108,Q9Y216
6.45953755491118,0.0990062972156283,0.0846512897789076,0.257929854276173,0.0625431760717685,0.114904057512059,2.07883936742792,1.77402123398477,5.10549119738072,1.235548945551,4.03603029407281,0.046738918236387,0.0867387062207123,1.97859754693007e-5,0.226708165418486,3.71538267282893e-4,0.105192389231358,0.453646422393427,1.75261408024403e-4,0.829888501285514,9.10947988572376e-4,9.9420031928752,1.38692000372688e-5,ENSG00000004059,ARF5,381,P84085
4.08792610798725,0.0576970585291297,-0.0379300841860872,-0.0104239290517558,0.00638505969073222,-0.166669311284631,0.753953809620339,-0.486958502691786,-0.126279347519031,0.0786969885015082,-3.58836009918201,0.457057525385821,0.630009738255972,0.900396925486621,0.937823257835009,0.00122838050514317,0.598860811122165,0.88496201048565,0.94066703263326,0.992849745810247,0.00276322941182461,2.89654474496965,0.03096389923114,ENSG00000004139,SARM1,23098,Q6SZW1
7.79498505203007,-0.221143822829675,-0.0213939553780014,-0.18847288425943,-0.00643772795255959,0.0182900757433835,-5.60803745999155,-0.54613234675286,-4.60621442848691,-0.159152631948236,0.78775357790426,4.96361812680111e-6,0.589222387608887,7.83259952344125e-5,0.874670427765363,0.437339863450776,5.15234663238754e-5,0.867342896736209,5.52321971992842e-4,0.98669528176689,0.523798019138736,13.242794821495,1.02970468918474e-6,ENSG00000004142,POLDIP2,26073,Q9Y2S7
5.93804497060153,0.562692037612135,0.190646283903675,0.498770124036505,0.102262842251837,-0.235809664269407,9.67835146295567,3.1943857421912,8.24010365573053,1.66841775694585,-6.80864896560971,1.63552599870583e-10,0.00340762679307497,4.98218447727878e-9,0.106177528572891,1.94373238941111e-7,1.17332700024446e-8,0.116466872330756,1.9879141502554e-7,0.748877193075227,8.31425283037942e-7,43.9097242006624,1.55780909971738e-12,ENSG00000004399,PLXND1,23129,
7.43453130296315,0.0162399494611822,0.067780431038714,0.0648902547603356,-0.0598936552162046,-0.00650052945499846,0.438311301220658,1.83139373710862,1.69010509621025,-1.561521537697,-0.297301748141509,0.664463088634723,0.0775078099181082,0.101912150340671,0.129430938783793,0.768391073689894,0.775544078832692,0.43670987465728,0.204450310932553,0.775776629690361,0.821393197696386,2.86496819996165,0.0323403859650319,ENSG00000004455,AK2,204,
0.29305940038156,-0.338235312190634,0.313668399615113,-0.473536189489631,0.169460056835807,-2.54251285936092,-1.17553495396428,1.20233248500648,-2.72358862731942,1.05727505911464,-17.8111444318802,0.249502027089735,0.239123324184174,0.0109028978533384,0.299260388381641,5.44885089028876e-17,0.386017874353414,0.655503085843185,0.0344965027882089,0.86036289715032,1.10786693854257e-15,67.6223645502188,6.28379843358947e-15,ENSG00000004468,CD38,952,P28907
6.95891370517686,-0.594296522572462,-0.0922403353267338,-0.543699712868291,-0.098090108119913,-0.185972481483614,-14.7476754870921,-2.34429697937825,-13.1863969145779,-2.43995748645685,-7.9250363811414,7.10282336851341e-15,0.0262473184764041,1.16307324540947e-13,0.021149985547097,1.09189777715071e-8,5.69089884590683e-12,0.287157387499914,3.79851106593359e-11,0.528990682201118,5.68715569930005e-8,102.181757063482,2.6490341710156e-17,ENSG00000004478,FKBP4,2288,Q02790
6.72925368514439,-0.0968622654072462,0.0584742701182996,-0.0807123527938778,-0.0543784572101629,0.0650874182991688,-2.36819485247902,1.4386861889045,-1.88205147311372,-1.27822131735149,2.68429780442779,0.0248784175683808,0.161125061864168,0.0700706585699128,0.211477535454024,0.0119735482300876,0.0629853247539426,0.569459236680656,0.152338034336659,0.823676673459562,0.0220515347311847,5.13590246234279,0.00176058721936538,ENSG00000004487,KDM1A,23028,
6.31325929539483,0.0939349704337564,-0.0591290912403615,-0.0385350215826943,-0.0367402084328328,-0.0533793049138365,2.0358754559554,-1.26818989145104,-0.7941881156523,-0.763203251142596,-1.9402411152449,0.0511473887877472,0.214986072727582,0.43364539247491,0.451610003595953,0.0622963683773959,0.113107880709807,0.630130360416093,0.586350543715979,0.918700415837726,0.0972092331183644,3.13745595976386,0.0222761195943193,ENSG00000004534,RBM6,10180,P78332
6.16997637145586,0.186303379662329,-0.0190412086163372,0.204669934642275,-0.00120705867657289,-0.0886303016820342,4.10512329161594,-0.413603325377393,4.29820717131989,-0.0252780512641891,-3.27185501410592,3.08145027758811e-4,0.682258588655357,1.82201628533803e-4,0.980009238397412,0.00279638364237974,0.00162756684922264,0.904648211717992,0.00112708099643008,0.997900212279877,0.005886491038077,12.0889728502152,2.42705597889324e-6,ENSG00000004660,CAMKK1,84254,
6.82844256511135,-0.286490613557239,0.0161802864374483,-0.292024914833922,0.0420665958480271,0.0963146762900871,-5.85093877548284,0.334835593582888,-5.66147332507262,0.833277718764085,3.3234764127897,2.55394359638451e-6,0.740199523433133,4.28734677416347e-6,0.411613084814623,0.00244915086740914,2.92599759745187e-5,0.922614783893626,4.91980451523789e-5,0.905928910993471,0.00521972503898823,21.8808093682985,5.77838474176669e-9,ENSG00000004700,RECQL,5965,P46063
5.2527497274232,-0.0685565044990408,-0.0602658931021347,-0.0198829880589093,0.0474198206273249,-0.185154931065184,-1.19929451340656,-1.05264612992428,-0.33097297177816,0.801500255286919,-5.44223792153376,0.240283567710882,0.301341164196116,0.743084581557642,0.429470185954479,7.82592397042957e-6,0.375211705343467,0.699757376713761,0.835861496003523,0.909420745781231,2.5464574749538e-5,6.53723316296955,3.63870803118031e-4,ENSG00000004766,VPS50,55610,Q96JG6
3.49981995992127,0.0213392877078347,0.0794990554054373,0.339083548097039,0.261137014441162,-0.324231935368785,0.218010965548638,0.815354189205212,3.31021716677598,2.56684125149989,-5.58615817337388,0.828973070704921,0.421627413646054,0.00253415481235389,0.0157871863571019,5.27061561478727e-6,0.89332684647842,0.784854657403251,0.0102505399703379,0.491913107056271,1.77255104848185e-5,8.79676190956834,3.85209703498199e-5,ENSG00000004776,HSPB6,126393,O14558
4.72067585146134,0.220370373528433,-0.305447583382438,0.223533750068824,-0.104167844667616,0.00361836660273451,2.88847577825558,-3.76338418893695,2.65095279021135,-1.21684729891844,0.0758257984296299,0.00731461112272702,7.7259018483169e-4,0.0129583435435951,0.23363734015218,0.940087140300262,0.0231308018218422,0.0563033078499656,0.039609668163024,0.836232295445593,0.956189907511126,12.0307151733462,2.53790052137589e-6,ENSG00000004777,ARHGAP33,115703,O14559
5.62396979456437,-0.256712319306269,0.0560740390002721,-0.206473922349055,0.101935936249819,0.044833816696811,-4.73204410249451,1.05715372200382,-3.5547222817336,1.81012229827927,1.38835420195341,5.54006806940354e-5,0.299314802130175,0.00134199607073075,0.0808271210601572,0.175779727688309,3.90194251086265e-4,0.697689115829733,0.00603607311997133,0.726908264669522,0.240780681748428,13.9480091358497,6.24421723045001e-7,ENSG00000004779,NDUFAB1,4706,
1.87058712813236,0.518600661288034,0.0256356005246001,0.409297078912262,0.194824685103601,-0.620477381725119,4.08351047736603,0.185926791044126,3.16797669323871,1.49761564987392,-8.14410659043387,3.26735215234971e-4,0.853818374119508,0.00364385139477422,0.14522097875398499,6.31910364180654e-9,0.00170988197503975,0.960157998311369,0.0138587369416084,0.789653745051365,3.42061730592082e-8,19.5279371194177,1.99162897246746e-8,ENSG00000004799,PDK4,5166,Q16654
2.47011257919605,0.0482939351542586,0.09957814640339,0.151654878729704,-0.0666792736553279,0.5050221835655,0.445390992836259,0.922632231777497,1.11230465868442,-0.485673322765131,6.97189194995639,0.659399994769452,0.363939497342877,0.275296219294394,0.630909567057296,1.26425975308908e-7,0.771288297702237,0.751461240339032,0.427575880535089,0.95508347422869,5.57551513015228e-7,10.4286576631913,9.17119104206686e-6,ENSG00000004838,ZMYND10,51364,O75800
5.91541311963738,-0.201752698776811,-0.0342266161298994,-0.187443563780386,0.00110806817684139,-0.00284040500068694,-4.65627753188179,-0.798009058097032,-4.08565018085427,0.0246638318039459,-0.110211134116975,6.82497352137482e-5,0.431460571023402,3.24846570544461e-4,0.98049488128969,0.913013882363289,4.64910131413543e-4,0.789831645446186,0.00182219914698541,0.997900212279877,0.935119592484287,9.4413361673609,2.14908509014071e-5,ENSG00000004864,SLC25A13,10165,Q9UJS0
4.99689420309062,-0.216375850829133,-0.0829305543077581,-0.152845141118384,0.0352122639924657,-0.0844815559147167,-3.79750681620281,-1.47215945834164,-2.51327196880197,0.595045699785901,-2.4809090800081,7.05373394728282e-4,0.151928942402642,0.0178763863729531,0.556505574634107,0.019259214412985,0.00331202481081682,0.557775893317743,0.0513298518517422,0.944068133344278,0.033921452650295,6.34135609631446,4.49411860653749e-4,ENSG00000004866,ST7,93655,
7.06473157456868,-0.0953611134782237,0.103040505924738,-0.116984971068509,0.0146703265184387,-0.0865689431452128,-1.97965172829177,2.15560956948195,-2.34813893958924,0.297763695473229,-3.05825262820884,0.0574677298670261,0.0396940928157121,0.0260227196871481,0.768042046140106,0.00480383265407878,0.12389986356172,0.343206958149654,0.0694411687702442,0.975309343181377,0.00964460812753785,6.97315249884574,2.29750856009504e-4,ENSG00000004897,CDC27,996,P30260
5.12918231466615,-0.284124451528416,-0.0113230789532155,-0.211664111527583,0.083375598248181,-0.0268596899180351,-5.01448967799018,-0.204678324706761,-3.48467613562385,1.4216387874331,-0.795435473316436,2.54304193203162e-5,0.839277291662053,0.00161224281632012,0.16597588828201,0.432931411452498,2.02419130645551e-4,0.955489917742687,0.00702062081694361,0.796531701665381,0.519364558354959,11.6675083101461,3.36315736711168e-6,ENSG00000004961,HCCS,3052,P53701
5.99812053623663,0.00130429705252411,-0.0774340101572237,0.070799303707445,0.0466756974392846,-0.139141283881323,0.0285842078715192,-1.68483500657127,1.4825736017767,0.984301625231628,-5.12943880984489,0.977395309182551,0.102935220243863,0.149155247000115,0.333245032461247,1.85216098654933e-5,0.987021511265659,0.480745793839926,0.272283039287718,0.87488524483376,5.66997242818676e-5,6.48762058044971,3.83756036733632e-4,ENSG00000004975,DVL2,1856,O14641
7.11885209248891,-0.0709565705965209,-0.0417606281777108,-0.0227817607564189,-0.00266811872092187,-0.0889366778775629,-1.32431042398019,-0.779567065182936,-0.410473508999588,-0.0483960155087513,-2.81423833764757,0.195916299236795,0.442067738111215,0.684526397297635,0.961737989813565,0.00876498954124295,0.321771265909864,0.796617908195659,0.79449210547819,0.994744313018072,0.0166644410898405,1.97868068719499,0.112291081637234,ENSG00000005007,UPF1,5976,Q92900
6.13082944233379,0.0744064591899161,0.0942366768488316,-0.0661873268220514,-0.0205992047277199,-0.207622379227046,1.33586282807229,1.69158653705258,-1.14945561914801,-0.361516923146232,-6.32604715750723,0.192157738895583,0.101626101184025,0.259917300610867,0.720377854790355,7.04487481950574e-7,0.317193362332694,0.478068263665369,0.410523151851446,0.967744982547915,2.74389161477039e-6,8.91648438908939,3.45036500651662e-5,ENSG00000005020,SKAP2,8935,O75563
